No,ENZY_ACC_ID,ENZYME,KIN_ORGANISM,GENE,E3_Alias,E3_PN,,,SUB_ACC_ID,SUBSTRATE,SUB_ORGANISM,SUB_GENE,SUB_Alias,SUB_PN,E3_ORGANISM,SUB_ORGANISM,PMID
2719,Q9WUD1,CHIP,MOUSE,Stub1,Stub1~~Chip,STIP1 homology and U box-containing protein 1 ~~Carboxy terminus of Hsp70-interacting protein~~E3 ubiquitin-protein ligase CHIP~~RING-type E3 ubiquitin transferase CHIP,,,Q09163,DLK1,MOUSE,Dlk1,Dlk1~~Dlk~~Pref1~~Scp-1,Protein delta homolog 1 ~~DLK-1~~Adipocyte differentiation inhibitor protein~~Preadipocyte factor 1~~Pref-1 ,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2720,Q9WUD1,CHIP,MOUSE,Stub1,Stub1~~Chip,STIP1 homology and U box-containing protein 1 ~~Carboxy terminus of Hsp70-interacting protein~~E3 ubiquitin-protein ligase CHIP~~RING-type E3 ubiquitin transferase CHIP,,,P19785,ESR1,MOUSE,Esr1,Esr1~~Esr~~Estr~~Estra~~Nr3a1,Estrogen receptor ~~ER~~ER-alpha~~Estradiol receptor~~Nuclear receptor subfamily 3 group A member 1,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2721,Q9WUD1,CHIP,MOUSE,Stub1,Stub1~~Chip,STIP1 homology and U box-containing protein 1 ~~Carboxy terminus of Hsp70-interacting protein~~E3 ubiquitin-protein ligase CHIP~~RING-type E3 ubiquitin transferase CHIP,,,Q08369,GATA4,MOUSE,Gata4,Gata4~~Gata-4,Transcription factor GATA-4 ~~GATA-binding factor 4,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2722,Q9WUD1,CHIP,MOUSE,Stub1,Stub1~~Chip,STIP1 homology and U box-containing protein 1 ~~Carboxy terminus of Hsp70-interacting protein~~E3 ubiquitin-protein ligase CHIP~~RING-type E3 ubiquitin transferase CHIP,,,P63017,HSP7C,MOUSE,Hspa8,Hspa8~~Hsc70~~Hsc73,Heat shock cognate 71 kDa protein ~~Heat shock 70 kDa protein 8,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2723,Q9WUD1,CHIP,MOUSE,Stub1,Stub1~~Chip,STIP1 homology and U box-containing protein 1 ~~Carboxy terminus of Hsp70-interacting protein~~E3 ubiquitin-protein ligase CHIP~~RING-type E3 ubiquitin transferase CHIP,,,P42859,HD,MOUSE,Htt,Htt~~Hd~~Hdh,Huntingtin ~~Huntington disease protein homolog~~HD protein homolog ,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2724,Q9WUD1,CHIP,MOUSE,Stub1,Stub1~~Chip,STIP1 homology and U box-containing protein 1 ~~Carboxy terminus of Hsp70-interacting protein~~E3 ubiquitin-protein ligase CHIP~~RING-type E3 ubiquitin transferase CHIP,,,Q60700,M3K12,MOUSE,Map3k12,Map3k12~~Zpk,Mitogen-activated protein kinase kinase kinase 12 ~~Dual leucine zipper bearing kinase~~DLK~~Leucine-zipper protein kinase~~ZPK~~MAPK-upstream kinase~~MUK~~Mixed lineage kinase,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2725,Q9WUD1,CHIP,MOUSE,Stub1,Stub1~~Chip,STIP1 homology and U box-containing protein 1 ~~Carboxy terminus of Hsp70-interacting protein~~E3 ubiquitin-protein ligase CHIP~~RING-type E3 ubiquitin transferase CHIP,,,P10637,TAU,MOUSE,Mapt,Mapt~~Mtapt~~Tau,Microtubule-associated protein tau ~~Neurofibrillary tangle protein~~Paired helical filament-tau~~PHF-tau,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2726,Q9WUD1,CHIP,MOUSE,Stub1,Stub1~~Chip,STIP1 homology and U box-containing protein 1 ~~Carboxy terminus of Hsp70-interacting protein~~E3 ubiquitin-protein ligase CHIP~~RING-type E3 ubiquitin transferase CHIP,,,Q9JI70,MKKS,MOUSE,Mkks,Mkks~~Bbs6,McKusick-Kaufman/Bardet-Biedl syndromes putative chaperonin ~~Protein Bbs6 homolog,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2727,Q9WUD1,CHIP,MOUSE,Stub1,Stub1~~Chip,STIP1 homology and U box-containing protein 1 ~~Carboxy terminus of Hsp70-interacting protein~~E3 ubiquitin-protein ligase CHIP~~RING-type E3 ubiquitin transferase CHIP,,,Q9Z0J4,NOS1,MOUSE,Nos1,Nos1,Nitric oxide synthase,,,
2728,Q9WUD1,CHIP,MOUSE,Stub1,Stub1~~Chip,STIP1 homology and U box-containing protein 1 ~~Carboxy terminus of Hsp70-interacting protein~~E3 ubiquitin-protein ligase CHIP~~RING-type E3 ubiquitin transferase CHIP,,,Q99N57,RAF1,MOUSE,Raf1,Raf1~~Craf,RAF proto-oncogene serine/threonine-protein kinase ~~Proto-oncogene c-RAF~~cRaf~~Raf-1,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2729,Q9WUD1,CHIP,MOUSE,Stub1,Stub1~~Chip,STIP1 homology and U box-containing protein 1 ~~Carboxy terminus of Hsp70-interacting protein~~E3 ubiquitin-protein ligase CHIP~~RING-type E3 ubiquitin transferase CHIP,,,Q08775,RUNX2,MOUSE,Runx2,Runx2~~Aml3~~Cbfa1~~Osf2~~Pebp2a,Runt-related transcription factor 2 ~~Acute myeloid leukemia 3 protein~~Core-binding factor subunit alpha-1~~CBF-alpha-1~~Oncogene AML-3~~Osteoblast-specific transcription factor 2~~OSF-2~~Polyomavirus enhancer-binding protein 2 alpha A subunit~~PEA2-alpha A~~PEBP2-alpha A~~SL3-3 enhancer factor 1 alpha A subunit~~SL3/AKV core-binding factor alpha A subunit,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2730,Q9WUD1,CHIP,MOUSE,Stub1,Stub1~~Chip,STIP1 homology and U box-containing protein 1 ~~Carboxy terminus of Hsp70-interacting protein~~E3 ubiquitin-protein ligase CHIP~~RING-type E3 ubiquitin transferase CHIP,,,Q9WVC6,SGK1,MOUSE,Sgk1,Sgk1~~Sgk,Serine/threonine-protein kinase Sgk1 ~~Serum/glucocorticoid-regulated kinase 1,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2731,Q9WUD1,CHIP,MOUSE,Stub1,Stub1~~Chip,STIP1 homology and U box-containing protein 1 ~~Carboxy terminus of Hsp70-interacting protein~~E3 ubiquitin-protein ligase CHIP~~RING-type E3 ubiquitin transferase CHIP,,,Q8BUN5,SMAD3,MOUSE,Smad3,Smad3~~Madh3,Mothers against decapentaplegic homolog 3 ~~MAD homolog 3~~Mad3~~Mothers against DPP homolog 3~~mMad3~~SMAD family member 3~~SMAD 3~~Smad3,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2732,Q9WUD1,CHIP,MOUSE,Stub1,Stub1~~Chip,STIP1 homology and U box-containing protein 1 ~~Carboxy terminus of Hsp70-interacting protein~~E3 ubiquitin-protein ligase CHIP~~RING-type E3 ubiquitin transferase CHIP,,,P08228,SODC,MOUSE,Sod1,Sod1,Superoxide dismutase [Cu-Zn] ,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2733,Q9WUD1,CHIP,MOUSE,Stub1,Stub1~~Chip,STIP1 homology and U box-containing protein 1 ~~Carboxy terminus of Hsp70-interacting protein~~E3 ubiquitin-protein ligase CHIP~~RING-type E3 ubiquitin transferase CHIP,,,Q9WUD1,CHIP,MOUSE,Stub1,Stub1~~Chip,STIP1 homology and U box-containing protein 1 ~~Carboxy terminus of Hsp70-interacting protein~~E3 ubiquitin-protein ligase CHIP~~RING-type E3 ubiquitin transferase CHIP,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2734,Q9DBY1,SYVN1,MOUSE,Syvn1,Syvn1~~Hrd1~~Kiaa1810,E3 ubiquitin-protein ligase synoviolin ~~RING-type E3 ubiquitin transferase synoviolin~~Synovial apoptosis inhibitor 1,,,Q9EQY0,ERN1,MOUSE,Ern1,Ern1~~Ire1,Serine/threonine-protein kinase/endoribonuclease IRE1 ~~Endoplasmic reticulum-to-nucleus signaling 1~~Inositol-requiring protein 1~~Ire1-alpha~~IRE1a [Includes: Serine/threonine-protein kinase ; Endoribonuclease ],Mus musculus (Mouse),Mus musculus (Mouse),22199232
2735,Q9DBY1,SYVN1,MOUSE,Syvn1,Syvn1~~Hrd1~~Kiaa1810,E3 ubiquitin-protein ligase synoviolin ~~RING-type E3 ubiquitin transferase synoviolin~~Synovial apoptosis inhibitor 1,,,P57716,NICA,MOUSE,Ncstn,Ncstn,Nicastrin,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2736,Q9DBY1,SYVN1,MOUSE,Syvn1,Syvn1~~Hrd1~~Kiaa1810,E3 ubiquitin-protein ligase synoviolin ~~RING-type E3 ubiquitin transferase synoviolin~~Synovial apoptosis inhibitor 1,,,Q9WVC6,SGK1,MOUSE,Sgk1,Sgk1~~Sgk,Serine/threonine-protein kinase Sgk1 ~~Serum/glucocorticoid-regulated kinase 1,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2737,Q9DBY1,SYVN1,MOUSE,Syvn1,Syvn1~~Hrd1~~Kiaa1810,E3 ubiquitin-protein ligase synoviolin ~~RING-type E3 ubiquitin transferase synoviolin~~Synovial apoptosis inhibitor 1,,,P02340,P53,MOUSE,Tp53,Tp53~~P53~~Trp53,Cellular tumor antigen p53 ~~Tumor suppressor p53,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2738,Q9QXE7,TBL1X,MOUSE,Tbl1x,Tbl1x~~Tbl1,F-box-like/WD repeat-containing protein TBL1X ~~Transducin beta-like protein 1X,,,Q02248,CTNB1,MOUSE,Ctnnb1,Ctnnb1~~Catnb,Catenin beta-1 ~~Beta-catenin,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2739,O70479,BACD2,MOUSE,Tnfaip1,Tnfaip1~~Edp1,BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 2 ~~BTB/POZ domain-containing protein TNFAIP1~~Tumor necrosis factor,,,,,,,,,,,
2740,Q80Z37,TOPRS,MOUSE,Topors,Topors,E3 ubiquitin-protein ligase Topors ~~RING-type E3 ubiquitin transferase Topors~~SUMO1-protein E3 ligase Topors~~Topoisomerase I-binding RING finger protein~~Topoisomerase I-binding arginine/serine-rich protein~~Tumor suppressor p53-binding protein 3~~p53-binding protein 3~~p53BP3,,,P97436,NKX31,MOUSE,Nkx3-1,Nkx3-1~~Nkx-3.1~~Nkx3a,Homeobox protein Nkx-3.1 ~~Homeobox protein NK-3 homolog A,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2741,P39429,TRAF2,MOUSE,Traf2,Traf2,TNF receptor-associated factor 2 ~~E3 ubiquitin-protein ligase TRAF2~~RING-type E3 ubiquitin transferase TRAF2,,,Q9WUL6,M3K14,MOUSE,Map3k14,Map3k14~~Nik,Mitogen-activated protein kinase kinase kinase 14 ~~NF-kappa-beta-inducing kinase~~Serine/threonine-protein kinase NIK,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2742,P39429,TRAF2,MOUSE,Traf2,Traf2,TNF receptor-associated factor 2 ~~E3 ubiquitin-protein ligase TRAF2~~RING-type E3 ubiquitin transferase TRAF2,,,Q60803,TRAF3,MOUSE,Traf3,Traf3~~Craf1~~Trafamn,TNF receptor-associated factor 3 ~~CD40 receptor-associated factor 1~~CRAF1~~RING-type E3 ubiquitin transferase TRAF3~~TRAFAMN,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2743,Q60803,TRAF3,MOUSE,Traf3,Traf3~~Craf1~~Trafamn,TNF receptor-associated factor 3 ~~CD40 receptor-associated factor 1~~CRAF1~~RING-type E3 ubiquitin transferase TRAF3~~TRAFAMN,,,Q9WUL6,M3K14,MOUSE,Map3k14,Map3k14~~Nik,Mitogen-activated protein kinase kinase kinase 14 ~~NF-kappa-beta-inducing kinase~~Serine/threonine-protein kinase NIK,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2744,P70196,TRAF6,MOUSE,Traf6,Traf6,TNF receptor-associated factor 6 ~~E3 ubiquitin-protein ligase TRAF6~~RING-type E3 ubiquitin transferase TRAF6,,,P31750,AKT1,MOUSE,Akt1,Akt1~~Akt~~Rac,RAC-alpha serine/threonine-protein kinase ~~AKT1 kinase~~Protein kinase B~~PKB~~Protein kinase B alpha~~PKB alpha~~Proto-oncogene c-Akt~~RAC-PK-alpha~~Thymoma viral proto-oncogene,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2745,P70196,TRAF6,MOUSE,Traf6,Traf6,TNF receptor-associated factor 6 ~~E3 ubiquitin-protein ligase TRAF6~~RING-type E3 ubiquitin transferase TRAF6,,,O88522,NEMO,MOUSE,Ikbkg,Ikbkg~~Nemo,NF-kappa-B essential modulator ~~NEMO~~IkB kinase-associated protein 1~~IKKAP1~~mFIP-3~~Inhibitor of nuclear factor kappa-B kinase subunit gamma~~I-kappa-B kinase subunit gamma~~IKK-gamma~~IKKG~~IkB kinase subunit gamma~~NF-kappa-B essential modifier,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2746,P70196,TRAF6,MOUSE,Traf6,Traf6,TNF receptor-associated factor 6 ~~E3 ubiquitin-protein ligase TRAF6~~RING-type E3 ubiquitin transferase TRAF6,,,P49117,NR2C2,MOUSE,Nr2c2,Nr2c2~~Mtr2r1~~Tak1~~Tr4,Nuclear receptor subfamily 2 group C member 2 ~~Orphan nuclear receptor TAK1~~Orphan nuclear receptor TR4~~Testicular receptor 4,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2747,P70196,TRAF6,MOUSE,Traf6,Traf6,TNF receptor-associated factor 6 ~~E3 ubiquitin-protein ligase TRAF6~~RING-type E3 ubiquitin transferase TRAF6,,,P58801,RIPK2,MOUSE,Ripk2,Ripk2,Receptor-interacting serine/threonine-protein kinase 2 ~~Tyrosine-protein kinase RIPK2 ,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2748,P70196,TRAF6,MOUSE,Traf6,Traf6,TNF receptor-associated factor 6 ~~E3 ubiquitin-protein ligase TRAF6~~RING-type E3 ubiquitin transferase TRAF6,,,P70196,TRAF6,MOUSE,Traf6,Traf6,TNF receptor-associated factor 6 ~~E3 ubiquitin-protein ligase TRAF6~~RING-type E3 ubiquitin transferase TRAF6,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2749,Q99PQ2,TRI11,MOUSE,Trim11,Trim11,E3 ubiquitin-protein ligase TRIM11 ~~RING-type E3 ubiquitin transferase TRIM11~~Tripartite motif-containing protein 11,,,Q924H2,MED15,MOUSE,Med15,Med15~~Pcqap,Mediator of RNA polymerase II transcription subunit 15 ~~Mediator complex subunit 15~~Positive cofactor 2 glutamine/Q-rich-associated protein~~PC2 glutamine/Q-rich-associated protein~~mPcqap,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2750,Q99PQ2,TRI11,MOUSE,Trim11,Trim11,E3 ubiquitin-protein ligase TRIM11 ~~RING-type E3 ubiquitin transferase TRIM11~~Tripartite motif-containing protein 11,,,P63015,PAX6,MOUSE,Pax6,Pax6~~Pax-6~~Sey,Paired box protein Pax-6 ~~Oculorhombin,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2751,Q7TPM3,TRI17,MOUSE,Trim17,Trim17,E3 ubiquitin-protein ligase TRIM17 ~~RING-type E3 ubiquitin transferase TRIM17~~Tripartite motif-containing protein 17,,,Q7TPM3,TRI17,MOUSE,Trim17,Trim17,E3 ubiquitin-protein ligase TRIM17 ~~RING-type E3 ubiquitin transferase TRIM17~~Tripartite motif-containing protein 17,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2752,Q9ESN6,TRIM2,MOUSE,Trim2,Trim2~~Kiaa0517~~Narf,Tripartite motif-containing protein 2 ~~E3 ubiquitin-protein ligase TRIM2~~Neural activity-related RING finger protein~~RING-type E3 ubiquitin transferase TRIM2,,,P08551,NFL,MOUSE,Nefl,Nefl~~Nf68~~Nfl,Neurofilament light polypeptide ~~NF-L~~68 kDa neurofilament protein~~Neurofilament triplet L protein,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2753,Q62191,RO52,MOUSE,Trim21,Trim21~~Ro52~~Ssa1,E3 ubiquitin-protein ligase TRIM21 ~~52 kDa Ro protein~~52 kDa ribonucleoprotein autoantigen Ro/SS-A~~RING-type E3 ubiquitin transferase TRIM21~~RoSS-A~~Sjoegren syndrome type A antigen~~SS-A~~Tripartite motif-containing protein 21,,,O88351,IKKB,MOUSE,Ikbkb,Ikbkb~~Ikkb,Inhibitor of nuclear factor kappa-B kinase subunit beta ~~I-kappa-B-kinase beta~~IKK-B~~IKK-beta~~IkBKB ~~I-kappa-B kinase 2~~IKK2~~Nuclear factor NF-kappa-B inhibitor kinase beta~~NFKBIKB,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2754,Q62191,RO52,MOUSE,Trim21,Trim21~~Ro52~~Ssa1,E3 ubiquitin-protein ligase TRIM21 ~~52 kDa Ro protein~~52 kDa ribonucleoprotein autoantigen Ro/SS-A~~RING-type E3 ubiquitin transferase TRIM21~~RoSS-A~~Sjoegren syndrome type A antigen~~SS-A~~Tripartite motif-containing protein 21,,,P23611,IRF8,MOUSE,Irf8,Irf8~~Icsbp~~Icsbp1,Interferon regulatory factor 8 ~~IRF-8~~Interferon consensus sequence-binding protein~~ICSBP,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2755,Q62191,RO52,MOUSE,Trim21,Trim21~~Ro52~~Ssa1,E3 ubiquitin-protein ligase TRIM21 ~~52 kDa Ro protein~~52 kDa ribonucleoprotein autoantigen Ro/SS-A~~RING-type E3 ubiquitin transferase TRIM21~~RoSS-A~~Sjoegren syndrome type A antigen~~SS-A~~Tripartite motif-containing protein 21,,,P35123,UBP4,MOUSE,Usp4,Usp4~~Unp,Ubiquitin carboxyl-terminal hydrolase 4 ~~Deubiquitinating enzyme 4~~Ubiquitin thioesterase 4~~Ubiquitin-specific-processing protease 4~~Ubiquitous nuclear protein,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2756,Q61510,TRI25,MOUSE,Trim25,Trim25~~Efp~~Zfp147~~Znf147,E3 ubiquitin/ISG15 ligase TRIM25 ~~Estrogen-responsive finger protein~~RING-type E3 ubiquitin transferase ~~RING-type E3 ubiquitin transferase TRIM25~~Tripartite motif-containing protein 25~~Ubiquitin/ISG15-conjugating enzyme TRIM25~~Zinc finger protein 147,,,Q6Q899,DDX58,MOUSE,Ddx58,Ddx58,Antiviral innate immune response receptor RIG-I ~~DEAD box protein 58~~Probable ATP-dependent RNA helicase DDX58 ~~RIG-I-like receptor 1~~RLR-1~~Retinoic acid-inducible gene 1 protein~~RIG-1~~Retinoic acid-inducible gene I protein~~RIG-I,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2757,Q8R0K2,TRI31,MOUSE,Trim31,Trim31,E3 ubiquitin-protein ligase TRIM31 ~~RING-type E3 ubiquitin transferase TRIM31~~Tripartite motif-containing protein 31,,,Q8R0K2,TRI31,MOUSE,Trim31,Trim31,E3 ubiquitin-protein ligase TRIM31 ~~RING-type E3 ubiquitin transferase TRIM31~~Tripartite motif-containing protein 31,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2758,Q8CH72,TRI32,MOUSE,Trim32,Trim32,E3 ubiquitin-protein ligase TRIM32 ~~RING-type E3 ubiquitin transferase TRIM32~~Tripartite motif-containing protein 32,,,P62484,ABI2,MOUSE,Abi2,Abi2,Abl interactor 2 ~~Abelson interactor 2~~Abi-2~~Abl-binding protein 3~~AblBP3~~Arg-binding protein 1~~ArgBP1,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2759,Q8CH72,TRI32,MOUSE,Trim32,Trim32,E3 ubiquitin-protein ligase TRIM32 ~~RING-type E3 ubiquitin transferase TRIM32~~Tripartite motif-containing protein 32,,,Q91WZ8,DTBP1,MOUSE,Dtnbp1,Dtnbp1~~Bloc1s8~~Sdy,Dysbindin ~~Biogenesis of lysosome-related organelles complex 1 subunit 8~~BLOC-1 subunit 8~~Dysbindin-1~~Dystrobrevin-binding protein 1~~Hermansky-Pudlak syndrome 7 protein homolog~~HPS7 protein homolog,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2760,Q8CH72,TRI32,MOUSE,Trim32,Trim32,E3 ubiquitin-protein ligase TRIM32 ~~RING-type E3 ubiquitin transferase TRIM32~~Tripartite motif-containing protein 32,,,P01108,MYC,MOUSE,Myc,Myc,Myc proto-oncogene protein ~~Proto-oncogene c-Myc~~Transcription factor p64,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2761,Q8CH72,TRI32,MOUSE,Trim32,Trim32,E3 ubiquitin-protein ligase TRIM32 ~~RING-type E3 ubiquitin transferase TRIM32~~Tripartite motif-containing protein 32,,,Q9JM05,PIAS4,MOUSE,Pias4,Pias4~~Piasg,E3 SUMO-protein ligase PIAS4 ~~PIASy~~Protein inhibitor of activated STAT protein 4~~Protein inhibitor of activated STAT protein gamma~~PIAS-gamma~~RING-type E3 ubiquitin transferase PIAS4,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2762,Q8CH72,TRI32,MOUSE,Trim32,Trim32,E3 ubiquitin-protein ligase TRIM32 ~~RING-type E3 ubiquitin transferase TRIM32~~Tripartite motif-containing protein 32,,,Q8CH72,TRI32,MOUSE,Trim32,Trim32,E3 ubiquitin-protein ligase TRIM32 ~~RING-type E3 ubiquitin transferase TRIM32~~Tripartite motif-containing protein 32,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2763,Q99PP7,TRI33,MOUSE,Trim33,Trim33~~Kiaa1113,E3 ubiquitin-protein ligase TRIM33 ~~Ectodermin homolog~~RING-type E3 ubiquitin transferase TRIM33~~Transcription intermediary factor 1-gamma~~TIF1-gamma~~Tripartite motif-containing protein 33,,,P97471,SMAD4,MOUSE,Smad4,Smad4~~Dpc4~~Madh4,Mothers against decapentaplegic homolog 4 ~~MAD homolog 4~~Mothers against DPP homolog 4~~Deletion target in pancreatic carcinoma 4 homolog~~SMAD family member 4~~SMAD 4~~Smad4,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2764,Q6PCX9,TRI37,MOUSE,Trim37,Trim37~~Kiaa0898,E3 ubiquitin-protein ligase TRIM37 ~~RING-type E3 ubiquitin transferase TRIM37~~Tripartite motif-containing protein 37,,,Q6PCX9,TRI37,MOUSE,Trim37,Trim37~~Kiaa0898,E3 ubiquitin-protein ligase TRIM37 ~~RING-type E3 ubiquitin transferase TRIM37~~Tripartite motif-containing protein 37,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2765,Q80VI1,TRI56,MOUSE,Trim56,Trim56,E3 ubiquitin-protein ligase TRIM56 ~~RING-type E3 ubiquitin transferase TRIM56~~Tripartite motif-containing protein 56,,,Q3TBT3,STING,MOUSE,Sting1,Sting1~~Eris~~Mita~~Mpys~~Tmem173,Stimulator of interferon genes protein ~~mSTING~~Endoplasmic reticulum interferon stimulator~~ERIS~~Mediator of IRF3 activation~~MMITA~~Transmembrane protein 173,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2766,Q38HM4,TRI63,MOUSE,Trim63,Trim63~~Murf1~~Rf1,E3 ubiquitin-protein ligase TRIM63 ~~Muscle-specific RING finger protein 1~~MuRF-1~~MuRF1~~Muscle RING finger protein 1~~RING-type E3 ubiquitin transferase TRIM63~~Tripartite motif-containing protein 63,,,P07310,KCRM,MOUSE,Ckm,Ckm~~Ckmm,Creatine kinase M-type ~~Creatine kinase M chain~~Creatine phosphokinase M-type~~CPK-M~~M-CK,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2767,Q38HM4,TRI63,MOUSE,Trim63,Trim63~~Murf1~~Rf1,E3 ubiquitin-protein ligase TRIM63 ~~Muscle-specific RING finger protein 1~~MuRF-1~~MuRF1~~Muscle RING finger protein 1~~RING-type E3 ubiquitin transferase TRIM63~~Tripartite motif-containing protein 63,,,Q5XKE0,MYPC2,MOUSE,Mybpc2,Mybpc2,Myosin-binding protein C,,,
2768,Q38HM4,TRI63,MOUSE,Trim63,Trim63~~Murf1~~Rf1,E3 ubiquitin-protein ligase TRIM63 ~~Muscle-specific RING finger protein 1~~MuRF-1~~MuRF1~~Muscle RING finger protein 1~~RING-type E3 ubiquitin transferase TRIM63~~Tripartite motif-containing protein 63,,,P05977,MYL1,MOUSE,Myl1,Myl1~~Mylf,Myosin light chain 1/3,,,
2769,Q38HM4,TRI63,MOUSE,Trim63,Trim63~~Murf1~~Rf1,E3 ubiquitin-protein ligase TRIM63 ~~Muscle-specific RING finger protein 1~~MuRF-1~~MuRF1~~Muscle RING finger protein 1~~RING-type E3 ubiquitin transferase TRIM63~~Tripartite motif-containing protein 63,,,P51667,MLRV,MOUSE,Myl2,Myl2~~Mylpc,Myosin regulatory light chain 2,,,
2770,Q38HM4,TRI63,MOUSE,Trim63,Trim63~~Murf1~~Rf1,E3 ubiquitin-protein ligase TRIM63 ~~Muscle-specific RING finger protein 1~~MuRF-1~~MuRF1~~Muscle RING finger protein 1~~RING-type E3 ubiquitin transferase TRIM63~~Tripartite motif-containing protein 63,,,P97457,MLRS,MOUSE,Mylpf,Mylpf,Myosin regulatory light chain 2,,,
2771,Q38HM4,TRI63,MOUSE,Trim63,Trim63~~Murf1~~Rf1,E3 ubiquitin-protein ligase TRIM63 ~~Muscle-specific RING finger protein 1~~MuRF-1~~MuRF1~~Muscle RING finger protein 1~~RING-type E3 ubiquitin transferase TRIM63~~Tripartite motif-containing protein 63,,,P48787,TNNI3,MOUSE,Tnni3,Tnni3,Troponin I,,,
2772,O88196,TTC3,MOUSE,Ttc3,Ttc3~~Kiaa4119,E3 ubiquitin-protein ligase TTC3 ~~RING-type E3 ubiquitin transferase TTC3~~TPR repeat protein D~~Mtprd,,,P31750,AKT1,MOUSE,Akt1,Akt1~~Akt~~Rac,RAC-alpha serine/threonine-protein kinase ~~AKT1 kinase~~Protein kinase B~~PKB~~Protein kinase B alpha~~PKB alpha~~Proto-oncogene c-Akt~~RAC-PK-alpha~~Thymoma viral proto-oncogene,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2773,O88196,TTC3,MOUSE,Ttc3,Ttc3~~Kiaa4119,E3 ubiquitin-protein ligase TTC3 ~~RING-type E3 ubiquitin transferase TTC3~~TPR repeat protein D~~Mtprd,,,Q60823,AKT2,MOUSE,Akt2,Akt2,RAC-beta serine/threonine-protein kinase ~~Protein kinase Akt-2~~Protein kinase B beta~~PKB beta~~RAC-PK-beta,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2774,O88196,TTC3,MOUSE,Ttc3,Ttc3~~Kiaa4119,E3 ubiquitin-protein ligase TTC3 ~~RING-type E3 ubiquitin transferase TTC3~~TPR repeat protein D~~Mtprd,,,Q9WUA6,AKT3,MOUSE,Akt3,Akt3,RAC-gamma serine/threonine-protein kinase ~~Protein kinase Akt-3~~Protein kinase B gamma~~PKB gamma~~RAC-PK-gamma,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2775,O08759,UBE3A,MOUSE,Ube3a,Ube3a,Ubiquitin-protein ligase E3A ~~HECT-type ubiquitin transferase E3A~~Oncogenic protein-associated protein E6-AP,,,O55042,SYUA,MOUSE,Snca,Snca~~Syn,Alpha-synuclein ~~Non-A beta component of AD amyloid~~Non-A4 component of amyloid precursor~~NACP,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2776,O08759,UBE3A,MOUSE,Ube3a,Ube3a,Ubiquitin-protein ligase E3A ~~HECT-type ubiquitin transferase E3A~~Oncogenic protein-associated protein E6-AP,,,P02340,P53,MOUSE,Tp53,Tp53~~P53~~Trp53,Cellular tumor antigen p53 ~~Tumor suppressor p53,Mus musculus (Mouse),Mus musculus (Mouse),22199232
